SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
391,02/07/2020,Hubei,Spain,02/07/2020 06:00,45798,3918,78375
392,02/07/2020,Unknown,Spain,02/07/2020 07:00,68310,3260,39467
393,02/07/2020,Unknown,China,02/07/2020 08:00,9017,2585,13167
394,02/07/2020,Hubei,US,02/07/2020 09:00,25700,4796,73995
395,02/07/2020,Unknown,China,02/07/2020 10:00,90680,2441,7157
396,02/07/2020,Unknown,China,02/07/2020 11:00,95446,2699,2714
397,02/07/2020,Unknown,India,02/07/2020 12:00,36507,1017,86466
398,02/07/2020,New York,Italy,02/07/2020 13:00,47679,4501,27217
399,02/07/2020,California,US,02/07/2020 14:00,92221,3047,40132
400,02/07/2020,Guangdong,Spain,02/07/2020 15:00,89938,2068,80792
401,02/07/2020,New York,Spain,02/07/2020 16:00,37232,3665,56371
402,02/07/2020,Unknown,Italy,02/07/2020 17:00,95599,4250,56788
403,02/07/2020,Hubei,US,02/07/2020 18:00,89661,4962,9583
404,02/07/2020,Unknown,Spain,02/07/2020 19:00,24020,4654,89461
405,02/07/2020,California,Spain,02/07/2020 20:00,97239,193,42042
406,02/07/2020,Unknown,India,02/07/2020 21:00,57172,2446,77807
407,02/07/2020,Hubei,China,02/07/2020 22:00,97305,1399,68371
408,02/07/2020,California,Spain,02/07/2020 23:00,13746,2519,8013
409,02/08/2020,Unknown,US,02/08/2020 00:00,63537,3927,78775
410,02/08/2020,California,Italy,02/08/2020 01:00,4094,3687,29540
411,02/08/2020,Guangdong,India,02/08/2020 02:00,68466,4897,36973
412,02/08/2020,Guangdong,US,02/08/2020 03:00,99067,552,67690
413,02/08/2020,Unknown,India,02/08/2020 04:00,30755,729,87028
414,02/08/2020,California,China,02/08/2020 05:00,95641,2560,69459
415,02/08/2020,Hubei,Spain,02/08/2020 06:00,11552,3997,31558
416,02/08/2020,Unknown,US,02/08/2020 07:00,59491,4266,88004
417,02/08/2020,Guangdong,Italy,02/08/2020 08:00,19779,4945,40030
418,02/08/2020,Guangdong,China,02/08/2020 09:00,29000,793,36636
419,02/08/2020,Unknown,China,02/08/2020 10:00,85639,124,69326
420,02/08/2020,California,India,02/08/2020 11:00,53953,174,59051
421,02/08/2020,Guangdong,China,02/08/2020 12:00,57564,2551,63566
422,02/08/2020,California,US,02/08/2020 13:00,14102,3848,51159
423,02/08/2020,Guangdong,India,02/08/2020 14:00,1861,3456,66809
424,02/08/2020,Guangdong,China,02/08/2020 15:00,43574,2758,56025
425,02/08/2020,New York,Italy,02/08/2020 16:00,32682,3839,26680
426,02/08/2020,Guangdong,US,02/08/2020 17:00,78819,3755,12434
427,02/08/2020,Hubei,Italy,02/08/2020 18:00,91133,3642,62185
428,02/08/2020,Unknown,Italy,02/08/2020 19:00,77972,4201,46096
429,02/08/2020,Unknown,India,02/08/2020 20:00,93960,1970,47471
430,02/08/2020,California,Spain,02/08/2020 21:00,65185,1660,56004
431,02/08/2020,Guangdong,India,02/08/2020 22:00,74426,2575,74940
432,02/08/2020,Hubei,US,02/08/2020 23:00,48120,37,40579
433,02/09/2020,California,US,02/09/2020 00:00,38297,4490,10487
434,02/09/2020,New York,India,02/09/2020 01:00,8299,2524,75925
435,02/09/2020,California,Spain,02/09/2020 02:00,41348,4817,60628
436,02/09/2020,California,India,02/09/2020 03:00,41384,3576,48133
437,02/09/2020,Guangdong,US,02/09/2020 04:00,76693,1308,83530
438,02/09/2020,New York,Spain,02/09/2020 05:00,95299,3535,9610
439,02/09/2020,California,US,02/09/2020 06:00,32687,4460,83706
440,02/09/2020,Hubei,Spain,02/09/2020 07:00,64577,2228,53551
441,02/09/2020,Hubei,Spain,02/09/2020 08:00,60047,4829,13869
442,02/09/2020,Unknown,India,02/09/2020 09:00,10191,2923,85402
443,02/09/2020,New York,India,02/09/2020 10:00,56884,3041,88466
444,02/09/2020,New York,India,02/09/2020 11:00,54911,2708,75605
445,02/09/2020,Unknown,Spain,02/09/2020 12:00,77303,4339,48954
446,02/09/2020,California,Spain,02/09/2020 13:00,83447,4408,74107
447,02/09/2020,New York,US,02/09/2020 14:00,94165,4171,22979
448,02/09/2020,Hubei,Italy,02/09/2020 15:00,92480,3952,11492
449,02/09/2020,Hubei,India,02/09/2020 16:00,43726,2309,60920
450,02/09/2020,Guangdong,US,02/09/2020 17:00,34623,230,76118
451,02/09/2020,New York,US,02/09/2020 18:00,83517,2750,23409
452,02/09/2020,California,China,02/09/2020 19:00,50000,2693,65162
453,02/09/2020,Unknown,India,02/09/2020 20:00,71494,2804,72569
454,02/09/2020,Unknown,US,02/09/2020 21:00,80241,841,24077
455,02/09/2020,California,China,02/09/2020 22:00,96172,3583,60428
456,02/09/2020,Guangdong,India,02/09/2020 23:00,63027,4611,26455
457,02/10/2020,Unknown,Spain,02/10/2020 00:00,58995,2489,27385
458,02/10/2020,New York,China,02/10/2020 01:00,42876,4914,847
459,02/10/2020,Guangdong,Spain,02/10/2020 02:00,51070,3534,76699
460,02/10/2020,New York,Italy,02/10/2020 03:00,90688,607,53213
461,02/10/2020,Hubei,Italy,02/10/2020 04:00,66224,4618,9704
462,02/10/2020,Guangdong,Italy,02/10/2020 05:00,25365,3960,44862
463,02/10/2020,Unknown,Italy,02/10/2020 06:00,29663,4257,31849
464,02/10/2020,Guangdong,US,02/10/2020 07:00,65436,2031,71868
465,02/10/2020,Guangdong,Italy,02/10/2020 08:00,83275,201,5648
466,02/10/2020,Guangdong,US,02/10/2020 09:00,63211,1364,31793
467,02/10/2020,Guangdong,US,02/10/2020 10:00,10909,751,85240
468,02/10/2020,New York,India,02/10/2020 11:00,60883,1205,84377
469,02/10/2020,Hubei,US,02/10/2020 12:00,12713,1320,3450
470,02/10/2020,California,US,02/10/2020 13:00,12614,3887,8418
471,02/10/2020,Guangdong,Italy,02/10/2020 14:00,98097,1330,48718
472,02/10/2020,Unknown,US,02/10/2020 15:00,20734,430,34575
473,02/10/2020,Guangdong,Spain,02/10/2020 16:00,30709,2165,33186
474,02/10/2020,Unknown,Italy,02/10/2020 17:00,22885,4683,26451
475,02/10/2020,New York,China,02/10/2020 18:00,71622,3117,3155
476,02/10/2020,Unknown,Italy,02/10/2020 19:00,78267,2274,9110
477,02/10/2020,California,US,02/10/2020 20:00,86128,3365,89284
478,02/10/2020,Hubei,Spain,02/10/2020 21:00,13341,1263,29448
479,02/10/2020,Unknown,Italy,02/10/2020 22:00,39435,2395,85738
480,02/10/2020,Unknown,Spain,02/10/2020 23:00,12976,4236,45231
481,02/11/2020,Hubei,China,02/11/2020 00:00,82910,4299,35399
482,02/11/2020,California,China,02/11/2020 01:00,77869,3733,20058
483,02/11/2020,Guangdong,India,02/11/2020 02:00,5290,1665,70166
484,02/11/2020,Unknown,India,02/11/2020 03:00,45812,860,72404
485,02/11/2020,Hubei,Italy,02/11/2020 04:00,50528,844,75391
486,02/11/2020,New York,India,02/11/2020 05:00,58570,3042,48698
487,02/11/2020,Hubei,Spain,02/11/2020 06:00,56399,3340,45379
488,02/11/2020,New York,India,02/11/2020 07:00,48437,3489,3812
489,02/11/2020,California,Spain,02/11/2020 08:00,89122,1938,17270
490,02/11/2020,Guangdong,India,02/11/2020 09:00,57907,136,23978
491,02/11/2020,Hubei,India,02/11/2020 10:00,81876,3232,11531
492,02/11/2020,Unknown,India,02/11/2020 11:00,48723,2220,28783
493,02/11/2020,California,US,02/11/2020 12:00,35655,1153,60019
494,02/11/2020,Hubei,US,02/11/2020 13:00,55833,4174,13236
495,02/11/2020,Unknown,India,02/11/2020 14:00,80096,978,30093
496,02/11/2020,Hubei,Spain,02/11/2020 15:00,23997,568,69683
497,02/11/2020,New York,Italy,02/11/2020 16:00,66876,2910,18515
498,02/11/2020,Hubei,China,02/11/2020 17:00,26013,2410,2759
499,02/11/2020,Hubei,US,02/11/2020 18:00,32862,3406,25316
500,02/11/2020,Hubei,India,02/11/2020 19:00,52448,133,68412
501,02/11/2020,California,China,02/11/2020 20:00,87818,2061,45480
502,02/11/2020,Hubei,US,02/11/2020 21:00,45608,4378,13332
503,02/11/2020,Unknown,Italy,02/11/2020 22:00,84612,2853,75439
504,02/11/2020,New York,Spain,02/11/2020 23:00,40894,3730,49207
505,02/12/2020,New York,India,02/12/2020 00:00,85201,3492,43819
506,02/12/2020,Hubei,Italy,02/12/2020 01:00,50649,126,58150
507,02/12/2020,California,US,02/12/2020 02:00,62104,1795,53902
508,02/12/2020,California,India,02/12/2020 03:00,76459,1849,9198
509,02/12/2020,Unknown,China,02/12/2020 04:00,39821,4313,15732
510,02/12/2020,Hubei,Spain,02/12/2020 05:00,47940,3976,86023
511,02/12/2020,New York,US,02/12/2020 06:00,10935,4840,55419
512,02/12/2020,California,Spain,02/12/2020 07:00,89577,2727,1781
513,02/12/2020,Hubei,India,02/12/2020 08:00,12467,3726,78948
514,02/12/2020,California,Italy,02/12/2020 09:00,11073,3560,50141
515,02/12/2020,California,Spain,02/12/2020 10:00,7691,259,61277
516,02/12/2020,New York,China,02/12/2020 11:00,46538,1241,56704
517,02/12/2020,Guangdong,US,02/12/2020 12:00,24490,1843,31485
518,02/12/2020,Unknown,China,02/12/2020 13:00,15688,1512,54351
519,02/12/2020,Unknown,Spain,02/12/2020 14:00,98505,4194,26654
520,02/12/2020,New York,Italy,02/12/2020 15:00,50650,4277,33145
521,02/12/2020,California,Italy,02/12/2020 16:00,13829,2216,51529
522,02/12/2020,Hubei,China,02/12/2020 17:00,3086,2280,46378
523,02/12/2020,California,India,02/12/2020 18:00,2590,955,16665
524,02/12/2020,New York,India,02/12/2020 19:00,39893,4567,62475
525,02/12/2020,Unknown,Italy,02/12/2020 20:00,73396,1108,78462
526,02/12/2020,California,China,02/12/2020 21:00,38176,4774,84839
527,02/12/2020,Unknown,China,02/12/2020 22:00,67484,1542,47802
528,02/12/2020,Hubei,China,02/12/2020 23:00,98997,380,77892
529,02/13/2020,Unknown,Spain,02/13/2020 00:00,26295,1255,39752
530,02/13/2020,Unknown,India,02/13/2020 01:00,38131,2298,36362
531,02/13/2020,Guangdong,India,02/13/2020 02:00,44893,2240,50990
532,02/13/2020,Guangdong,Spain,02/13/2020 03:00,11924,1658,47126
533,02/13/2020,Guangdong,US,02/13/2020 04:00,10851,2984,78160
534,02/13/2020,Unknown,Spain,02/13/2020 05:00,7734,2648,39338
535,02/13/2020,New York,China,02/13/2020 06:00,42681,3958,21114
536,02/13/2020,Unknown,Spain,02/13/2020 07:00,5293,3371,2120
537,02/13/2020,New York,China,02/13/2020 08:00,53203,3429,785
538,02/13/2020,New York,Italy,02/13/2020 09:00,13820,1580,56925
539,02/13/2020,Guangdong,China,02/13/2020 10:00,67827,4860,66473
540,02/13/2020,California,India,02/13/2020 11:00,47163,2932,29969
541,02/13/2020,Hubei,Spain,02/13/2020 12:00,12391,1586,65236
542,02/13/2020,Guangdong,China,02/13/2020 13:00,41970,2112,16297
543,02/13/2020,Guangdong,US,02/13/2020 14:00,46823,3637,22816
544,02/13/2020,California,Italy,02/13/2020 15:00,30796,4561,70070
545,02/13/2020,Hubei,US,02/13/2020 16:00,99345,4983,9529
546,02/13/2020,Unknown,US,02/13/2020 17:00,83127,2521,22013
547,02/13/2020,Unknown,US,02/13/2020 18:00,36389,3751,30089
548,02/13/2020,Guangdong,Italy,02/13/2020 19:00,3352,2702,6171
549,02/13/2020,Hubei,Italy,02/13/2020 20:00,83598,18,41229
550,02/13/2020,Guangdong,Italy,02/13/2020 21:00,28172,2569,17874
551,02/13/2020,New York,Italy,02/13/2020 22:00,10937,783,38809
552,02/13/2020,Guangdong,US,02/13/2020 23:00,93657,1706,59465
553,02/14/2020,Guangdong,India,02/14/2020 00:00,80138,414,59024
554,02/14/2020,Unknown,India,02/14/2020 01:00,88672,363,21153
555,02/14/2020,Unknown,Italy,02/14/2020 02:00,66481,2575,28429
556,02/14/2020,Unknown,Spain,02/14/2020 03:00,85348,1103,57753
557,02/14/2020,New York,China,02/14/2020 04:00,73509,4891,6641
558,02/14/2020,Unknown,Spain,02/14/2020 05:00,23552,1171,42401
559,02/14/2020,Hubei,Spain,02/14/2020 06:00,14118,1698,89075
560,02/14/2020,California,Spain,02/14/2020 07:00,11290,442,25367
561,02/14/2020,Hubei,India,02/14/2020 08:00,25123,3943,21726
562,02/14/2020,Hubei,China,02/14/2020 09:00,81919,4745,4677
563,02/14/2020,Unknown,Spain,02/14/2020 10:00,59551,4604,5139
564,02/14/2020,California,Italy,02/14/2020 11:00,52136,4561,57766
565,02/14/2020,California,India,02/14/2020 12:00,63886,2412,24696
566,02/14/2020,California,Italy,02/14/2020 13:00,75902,2589,51372
567,02/14/2020,New York,Italy,02/14/2020 14:00,67333,1839,86049
568,02/14/2020,Unknown,Spain,02/14/2020 15:00,91992,1503,76693
569,02/14/2020,California,Italy,02/14/2020 16:00,44016,722,57414
570,02/14/2020,New York,China,02/14/2020 17:00,21427,841,12832
571,02/14/2020,Guangdong,Italy,02/14/2020 18:00,2257,2347,73741
572,02/14/2020,Guangdong,Spain,02/14/2020 19:00,67733,2221,5425
573,02/14/2020,New York,Italy,02/14/2020 20:00,8222,645,3900
574,02/14/2020,New York,India,02/14/2020 21:00,25187,23,77347
575,02/14/2020,Unknown,India,02/14/2020 22:00,79688,3272,73998
576,02/14/2020,Unknown,India,02/14/2020 23:00,20781,4826,29134
577,02/15/2020,Guangdong,US,02/15/2020 00:00,11004,6,82442
578,02/15/2020,California,India,02/15/2020 01:00,57600,3701,2817
579,02/15/2020,Guangdong,India,02/15/2020 02:00,25515,3232,70486
580,02/15/2020,California,US,02/15/2020 03:00,80952,2925,35607
581,02/15/2020,California,India,02/15/2020 04:00,71688,1271,89809
582,02/15/2020,Unknown,Spain,02/15/2020 05:00,72708,4261,73027
583,02/15/2020,Hubei,India,02/15/2020 06:00,3185,4523,73550
584,02/15/2020,Hubei,India,02/15/2020 07:00,90888,2192,7691
585,02/15/2020,New York,US,02/15/2020 08:00,54476,2556,65978
586,02/15/2020,Unknown,Spain,02/15/2020 09:00,96279,2954,22778
587,02/15/2020,California,Italy,02/15/2020 10:00,31212,1599,57154
588,02/15/2020,Hubei,China,02/15/2020 11:00,92154,1666,48788
589,02/15/2020,California,Spain,02/15/2020 12:00,74697,4919,9413
590,02/15/2020,Hubei,Italy,02/15/2020 13:00,48533,1061,77177
591,02/15/2020,Hubei,Spain,02/15/2020 14:00,83003,4661,43400
592,02/15/2020,Hubei,Italy,02/15/2020 15:00,87125,3801,29899
593,02/15/2020,Unknown,Italy,02/15/2020 16:00,37630,1163,45463
594,02/15/2020,Guangdong,Spain,02/15/2020 17:00,68606,3879,894
595,02/15/2020,California,US,02/15/2020 18:00,74099,1281,35021
596,02/15/2020,Unknown,Spain,02/15/2020 19:00,90790,2664,88777
597,02/15/2020,Unknown,Spain,02/15/2020 20:00,16585,2895,46442
598,02/15/2020,Unknown,Italy,02/15/2020 21:00,95833,1208,86555
599,02/15/2020,Unknown,China,02/15/2020 22:00,49240,302,27791
600,02/15/2020,Unknown,Italy,02/15/2020 23:00,14772,755,89728
601,02/16/2020,New York,India,02/16/2020 00:00,79991,4259,43520
602,02/16/2020,California,Spain,02/16/2020 01:00,71835,1226,29899
603,02/16/2020,Unknown,Spain,02/16/2020 02:00,75724,1233,47802
604,02/16/2020,California,US,02/16/2020 03:00,90299,3517,78107
605,02/16/2020,New York,Italy,02/16/2020 04:00,98053,897,371
606,02/16/2020,New York,US,02/16/2020 05:00,87091,4878,30193
607,02/16/2020,California,Spain,02/16/2020 06:00,94859,3310,60747
608,02/16/2020,Hubei,Italy,02/16/2020 07:00,17938,4822,80922
609,02/16/2020,Guangdong,Italy,02/16/2020 08:00,21983,3362,14464
610,02/16/2020,Hubei,India,02/16/2020 09:00,12874,2419,83323
611,02/16/2020,Hubei,India,02/16/2020 10:00,90341,2909,86522
612,02/16/2020,Hubei,China,02/16/2020 11:00,60896,1454,49025
613,02/16/2020,Unknown,India,02/16/2020 12:00,46209,2327,86593
614,02/16/2020,New York,Italy,02/16/2020 13:00,32822,2363,29872
615,02/16/2020,Hubei,India,02/16/2020 14:00,20750,2012,76248
616,02/16/2020,New York,China,02/16/2020 15:00,42083,1100,64997
617,02/16/2020,California,Spain,02/16/2020 16:00,27946,815,82927
618,02/16/2020,Guangdong,India,02/16/2020 17:00,1552,4246,667
619,02/16/2020,California,Italy,02/16/2020 18:00,95585,1320,16325
620,02/16/2020,California,Spain,02/16/2020 19:00,73331,4764,66982
621,02/16/2020,Unknown,Italy,02/16/2020 20:00,5271,4502,15890
622,02/16/2020,Guangdong,Spain,02/16/2020 21:00,80201,2334,26483
623,02/16/2020,California,Italy,02/16/2020 22:00,65651,4587,38085
624,02/16/2020,California,India,02/16/2020 23:00,28994,1032,41000
625,02/17/2020,Guangdong,India,02/17/2020 00:00,27186,1155,13025
626,02/17/2020,Guangdong,China,02/17/2020 01:00,30267,1100,29940
627,02/17/2020,California,Spain,02/17/2020 02:00,39140,2785,88299
628,02/17/2020,Guangdong,China,02/17/2020 03:00,24935,996,24701
629,02/17/2020,California,US,02/17/2020 04:00,31748,1435,82697
630,02/17/2020,California,India,02/17/2020 05:00,90139,2545,41795
631,02/17/2020,Unknown,Spain,02/17/2020 06:00,3837,3700,13115
632,02/17/2020,Hubei,China,02/17/2020 07:00,64875,4984,39038
633,02/17/2020,California,China,02/17/2020 08:00,62694,353,56433
634,02/17/2020,New York,US,02/17/2020 09:00,9610,2318,46999
635,02/17/2020,Hubei,China,02/17/2020 10:00,28615,4527,74564
636,02/17/2020,Hubei,Italy,02/17/2020 11:00,76644,738,41484
637,02/17/2020,Hubei,India,02/17/2020 12:00,22347,2519,7688
638,02/17/2020,Unknown,China,02/17/2020 13:00,34062,4603,23255
639,02/17/2020,California,China,02/17/2020 14:00,55122,54,79747
640,02/17/2020,Unknown,US,02/17/2020 15:00,48431,2084,82088
641,02/17/2020,California,Italy,02/17/2020 16:00,73086,899,46617
642,02/17/2020,Unknown,China,02/17/2020 17:00,28205,2102,42108
643,02/17/2020,Unknown,India,02/17/2020 18:00,18459,523,41259
644,02/17/2020,New York,India,02/17/2020 19:00,23750,462,77049
645,02/17/2020,Unknown,China,02/17/2020 20:00,27729,4792,70569
646,02/17/2020,Guangdong,Italy,02/17/2020 21:00,38585,1501,66057
647,02/17/2020,New York,India,02/17/2020 22:00,83698,3876,78792
648,02/17/2020,Unknown,India,02/17/2020 23:00,45635,715,26293
649,02/18/2020,Hubei,Italy,02/18/2020 00:00,44854,3297,30607
650,02/18/2020,Guangdong,Italy,02/18/2020 01:00,76226,2779,12793
651,02/18/2020,Guangdong,China,02/18/2020 02:00,29104,3611,36069
652,02/18/2020,Guangdong,Spain,02/18/2020 03:00,82293,988,86079
653,02/18/2020,New York,US,02/18/2020 04:00,14770,1828,27213
654,02/18/2020,Unknown,Spain,02/18/2020 05:00,75993,211,18663
655,02/18/2020,Unknown,Spain,02/18/2020 06:00,17957,3146,42582
656,02/18/2020,Hubei,India,02/18/2020 07:00,55178,753,64694
657,02/18/2020,Hubei,Italy,02/18/2020 08:00,95155,3750,34449
658,02/18/2020,Guangdong,India,02/18/2020 09:00,20828,3689,13116
659,02/18/2020,Hubei,US,02/18/2020 10:00,17171,3222,3706
660,02/18/2020,New York,China,02/18/2020 11:00,99849,435,16147
661,02/18/2020,Unknown,US,02/18/2020 12:00,61465,1901,20543
662,02/18/2020,Guangdong,India,02/18/2020 13:00,13146,4179,8895
663,02/18/2020,Hubei,India,02/18/2020 14:00,46266,1235,62058
664,02/18/2020,New York,India,02/18/2020 15:00,45939,778,22412
665,02/18/2020,New York,India,02/18/2020 16:00,14202,4929,33014
666,02/18/2020,Hubei,Spain,02/18/2020 17:00,37142,3852,13251
667,02/18/2020,Unknown,China,02/18/2020 18:00,63828,1960,5109
668,02/18/2020,Hubei,Spain,02/18/2020 19:00,87367,4272,24632
669,02/18/2020,Guangdong,India,02/18/2020 20:00,59046,1806,12151
670,02/18/2020,Hubei,Italy,02/18/2020 21:00,9849,3230,46165
671,02/18/2020,New York,Spain,02/18/2020 22:00,59272,1724,55276
672,02/18/2020,Hubei,India,02/18/2020 23:00,20439,185,6325
673,02/19/2020,Unknown,India,02/19/2020 00:00,82526,1494,88227
674,02/19/2020,California,China,02/19/2020 01:00,78872,1979,75586
675,02/19/2020,Hubei,US,02/19/2020 02:00,35344,4053,1912
676,02/19/2020,Unknown,Spain,02/19/2020 03:00,88489,245,36989
677,02/19/2020,Unknown,Spain,02/19/2020 04:00,53276,4047,7374
678,02/19/2020,New York,Spain,02/19/2020 05:00,5051,383,33034
679,02/19/2020,Unknown,India,02/19/2020 06:00,49474,284,85402
680,02/19/2020,Unknown,China,02/19/2020 07:00,75604,3994,46678
681,02/19/2020,Unknown,India,02/19/2020 08:00,16967,299,50683
682,02/19/2020,Unknown,India,02/19/2020 09:00,21773,900,10198
683,02/19/2020,Guangdong,Italy,02/19/2020 10:00,96550,1459,70100
684,02/19/2020,Guangdong,China,02/19/2020 11:00,74383,2921,36996
685,02/19/2020,New York,Spain,02/19/2020 12:00,70417,2533,60794
686,02/19/2020,Hubei,US,02/19/2020 13:00,41182,805,7155
687,02/19/2020,Unknown,Spain,02/19/2020 14:00,63589,2228,47952
688,02/19/2020,Hubei,India,02/19/2020 15:00,73235,1921,58944
689,02/19/2020,Hubei,China,02/19/2020 16:00,24180,4972,66246
690,02/19/2020,New York,China,02/19/2020 17:00,64372,4789,11388
691,02/19/2020,Unknown,China,02/19/2020 18:00,51372,2387,74178
692,02/19/2020,Unknown,Italy,02/19/2020 19:00,69086,2538,26457
693,02/19/2020,California,Spain,02/19/2020 20:00,22163,1996,18127
694,02/19/2020,Hubei,Italy,02/19/2020 21:00,63089,4825,34091
695,02/19/2020,Hubei,US,02/19/2020 22:00,95211,2503,11752
696,02/19/2020,Guangdong,India,02/19/2020 23:00,32934,104,51832
697,02/20/2020,California,Italy,02/20/2020 00:00,55595,438,4237
698,02/20/2020,Guangdong,Italy,02/20/2020 01:00,26592,1521,3051
699,02/20/2020,Guangdong,India,02/20/2020 02:00,23039,1351,64346
700,02/20/2020,Guangdong,China,02/20/2020 03:00,64099,2698,86584
701,02/20/2020,New York,India,02/20/2020 04:00,89262,3612,43311
702,02/20/2020,New York,Spain,02/20/2020 05:00,34018,508,19088
703,02/20/2020,Guangdong,India,02/20/2020 06:00,53158,4346,5675
704,02/20/2020,California,China,02/20/2020 07:00,4558,4974,39555
705,02/20/2020,Hubei,India,02/20/2020 08:00,32174,1274,2640
706,02/20/2020,California,Italy,02/20/2020 09:00,95941,2822,63328
707,02/20/2020,Unknown,US,02/20/2020 10:00,42631,63,12317
708,02/20/2020,New York,Italy,02/20/2020 11:00,67687,3921,44408
709,02/20/2020,Hubei,US,02/20/2020 12:00,15552,4415,33462
710,02/20/2020,Hubei,India,02/20/2020 13:00,35065,859,86173
711,02/20/2020,Unknown,Spain,02/20/2020 14:00,2614,2827,75921
712,02/20/2020,Unknown,India,02/20/2020 15:00,34647,1547,57683
713,02/20/2020,Guangdong,China,02/20/2020 16:00,57940,2076,15201
714,02/20/2020,New York,India,02/20/2020 17:00,620,436,34536
715,02/20/2020,New York,US,02/20/2020 18:00,23082,3657,24667
716,02/20/2020,California,Italy,02/20/2020 19:00,21891,762,65707
717,02/20/2020,Guangdong,Spain,02/20/2020 20:00,62395,735,35517
718,02/20/2020,Guangdong,India,02/20/2020 21:00,50955,3664,35870
